id_str,user_name,text,hashtags,created,user_followers,user_friends,user_favorites,expanded_url,user_description,user_created,user_location,source,usr_mentions
1363322530510102529,TBD_2021,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:59:55,10160,10391,205269,,"Hard working, average American 🇺🇲 🇺🇲 and former republican. Born and raised in the Midwest, knew 45 was a full-blown narcissist years ago. 🌊",2010-05-01T15:57:48,,Twitter for Android,"DrEricDing,AOC"
1362873784932257792,TC1776,RT @KAG45Patriot: Why isn't Joe Biden in Texas defrosting wind turbines?,,2021-02-19T21:16:45,10097,9999,70102,,just me in a constitutional republic that they call a democracy just speaking my truth and being my authentic self. scorched earth syndrome,2009-03-09T14:47:03,,Twitter for iPad,
1363702249629896706,KBTXShel,"1st front this week keep sunshine around to look out the window to as we get back into the swing of things post-#TexasFreeze.

2nd front Wednesday night opens the door for on/off scattered rain &amp; highs in the upper 50s / low 60s. 

3rd front could have a bit more punch for Mar. 1 https://t.co/cZeHnY2oIK",,2021-02-22T04:08:47,10020,3599,9859,https://twitter.com/i/web/status/1363702249629896706,@KBTXNews Chief Meteorologist | CBM #780 | @TAMU Ol' Army Class of 2007  | IG 📸: KBTXShel,2009-10-20T17:40:24,"Bryan/College Station, Tx",Twitter Web App,
1362859789353701388,ThePeoplesCube,BREAKING: Biden administration sends emergency wind turbines to help fight #TexasBlackout,TexasBlackout,2021-02-19T20:21:09,10009,1012,103729,,"My pronouns: Comrade People's Director, Incarnadine Trapezoid
My books: Hotel USSR http://bit.ly/HotelUSSR 
Shakedown Socialism http://bit.ly/ShakeSoc",2009-03-08T00:58:29,The Current Truth™,Twitter Web App,
1363311242597724163,3_in_austin,"RT @leahstokes:Gov. Bush was so proud of Texas’ leadership on wind energy, that he campaigned on it when running for President in 2000. 

The ""bill he signed in 1999 will make Texas the country’s largest market for renewable energy by 2009.""
https://t.co/T4dKZ5qGnA https://t.co/MMFHqrGVDT",,2021-02-21T02:15:03,9910,9896,55009,,"Happily married 46 yrs💕, retired teacher👩‍🏫, State Dept brat🗽, proud Nana, voracious reader 📚, dog lover/rescuer🐾,💧 in a red state. MAGAts blocked!👊",2019-06-30T20:20:56,"Austin, Texas",Twitter Web App,leahstokes
1363311155104542723,3_in_austin,"RT @leahstokes:For my book, I interviewed Texan Republicans, Democrats, oil guys + clean energy pioneers. Texas was once leading in wind energy, with GOP support. Now we get lies, from the Gov on down on renewables. What happened?

Lessons from Short Circuiting Policy https://t.co/KtxaBci5oC 🧵 https://t.co/lXGXR70CoG",,2021-02-21T02:14:43,9910,9896,55008,,"Happily married 46 yrs💕, retired teacher👩‍🏫, State Dept brat🗽, proud Nana, voracious reader 📚, dog lover/rescuer🐾,💧 in a red state. MAGAts blocked!👊",2019-06-30T20:20:56,"Austin, Texas",Twitter Web App,leahstokes
1363339544326668288,sweetnonnie,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T04:07:31,9898,8279,195245,,California born/bred; pragmatic progressive independent; I vote Blue. #NotMyPresident #TheResistance,2009-03-05T01:14:44,"Hemet, CA",Twitter for iPhone,"DrEricDing,AOC"
1363314568206962691,dominowski,"@Acyn If the Texas power grid had been designed and maintained by energy wizards instead of Republican donor-class corporate greedheads the debacle wreaked by a 4-inch snowstorm might have been avoided. But rest assured, the use of wind turbines was not the problem. https://t.co/C2AY2s4Lhn",,2021-02-21T02:28:16,9766,9751,50583,https://twitter.com/i/web/status/1363314568206962691,I'm just a typical American boy from a typical American town. #Resist #FBR,2009-03-13T16:53:42,The American Republic,Twitter for iPad,Acyn
1363331339848589314,TassajaraRd,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:34:55,9713,6233,709980,,bleeding heart liberal. southern born & southern bred but when i die i'll be california dead. #TheResistance,2015-04-02T22:29:53,"Monterey Peninsula, Ca.",Twitter for iPhone,"DrEricDing,AOC"
1363337105078820864,megan7oneill,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:57:50,9656,10395,108059,,"scientist, biologist, left of left, blue is my favorite color, resister, animal lover, backyard farmer. #resistance #NoTrumpsters #VoteBlue #RealPatriot",2012-08-15T03:25:27,"Atascadero, CA",Twitter for iPhone,"DrEricDing,AOC"
1363328293139701763,lizditz,"RT @JoyAnnReid:This will wind up creating debt, power getting shut off and even more suffering, disproportionately for Texans who are poor, Black and Latino. Something @ewarren has talked often about, as have @BetoORourke, @aoc and other Democrats. We'll be paying close attention, Texas.",,2021-02-21T03:22:49,9411,10323,135091,,"Dyslexia consultant, autism advocate, and blogger. See http://thinkingautismguide.blogspot.com/ for autism advocacy. Pronouns: she/her",2007-04-17T01:16:54,"San Mateo County, California",Twitter for iPhone,JoyAnnReid
1363328551454453768,machonejack,"RT @apfel_sarah:Greetings and Happy Friday from the rear door window of my friend in Dallas, Texas's car 😆 https://t.co/RJ3pCLOegw",,2021-02-21T03:23:50,9365,10278,409932,,"Aircraft Maintenance Controller, a Teamster, & US Navy Vet. Love Mustangs & garage time repairs/welding, basically an ole greasy jet mechanic missing the 80's.",2013-09-03T06:39:17,louisville ky,Twitter for iPhone,apfel_sarah
1362875698021507072,PaxNostrum,RT @doctorow: There are windmills in northern Canada. In Norway. At the ANTARCTIC RESEARCH STATIONS. If Texas's windmills shut down during…,,2021-02-19T21:24:22,9263,6898,696624,,"'I belong to no organized party. I am a Democrat.' - Will Rogers 
#BlackLivesMatter #TrumpLost #BidenWon #DealWithIt #TrumpTerrorists #LockThemAllUp",2013-11-16T04:40:42,"California, USA",Twitter for Android,
1363337145818095618,cohan_ds,"RT @leahstokes:For my book, I interviewed Texan Republicans, Democrats, oil guys + clean energy pioneers. Texas was once leading in wind energy, with GOP support. Now we get lies, from the Gov on down on renewables. What happened?

Lessons from Short Circuiting Policy https://t.co/KtxaBci5oC 🧵 https://t.co/lXGXR70CoG",,2021-02-21T03:57:59,9005,5881,39734,,"Professor studying air, climate, & energy at Rice University. Occasional contributor to The Hill, The Conversation, and Houston Chronicle.",2014-05-18T19:51:11,"Houston, TX",Twitter for iPhone,leahstokes
1363316324194131971,TeddiThompsonS1,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:35:15,8807,7320,53056,,"Okie raised in Houston. she/her 🏳️‍🌈 Lesbian🏳️‍🌈 Mom to 3 dogs, 1 cat. animal & music lover. saxophonist 🎷🌊🌊🌊 #BLM Trans ally. Lupus/RA warrior",2020-06-29T22:27:09,"San Antonio, TX",Twitter for iPad,"DrEricDing,AOC"
1363337949019070466,kbsez,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI https://t.co/LJzHDcEAdd",,2021-02-21T04:01:11,8730,5736,68349,,I'm K.B. and I've got a lot to say. http://www.kbsez.com   Entertainment-Technology-Politics-Whatever -,2009-11-15T19:34:45,,Tweetbot for iΟS,"DrEricDing,AOC"
1362866702481031168,sydneypadua,RT @LisPower1: Fox News and Fox Business lied about wind turbines and the Green New Deal being to blame for Texas' power outages 128 times…,,2021-02-19T20:48:37,8642,1697,143991,,World's Leading Expert on Charles Babbage's Hair. Eisner-nominated writer and drawerer of The Thrilling Adventures of Lovelace and Babbage.,2009-04-17T17:24:51,"London, UK",Twitter Web App,
1363313855875534849,Concern_UMatter,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:25:27,8638,9435,53408,,"End The Trump GOP Death Trap! Black Lives Matter! End Racism! End the Ignorance, incompetence, and GOP defiance! ! Vote Blue! Keep kids home! UMatter! Vote Blue",2018-09-27T00:51:04,,Twitter for iPhone,"DrEricDing,AOC"
1363314209111572482,ppolitics,"RT @leahstokes:For my book, I interviewed Texan Republicans, Democrats, oil guys + clean energy pioneers. Texas was once leading in wind energy, with GOP support. Now we get lies, from the Gov on down on renewables. What happened?

Lessons from Short Circuiting Policy https://t.co/KtxaBci5oC 🧵 https://t.co/lXGXR70CoG",,2021-02-21T02:26:51,8578,7866,25805,,"Co-founder @Sludge, investigative journalism on money in politics. A member of the @BrickHouseCoop.",2009-12-13T18:49:52,"Brooklyn, NY",Twitter for iPhone,leahstokes
1362869529458536448,KAG45Patriot,Why isn't Joe Biden in Texas defrosting wind turbines?,,2021-02-19T20:59:51,8527,8441,101438,,"President Trump supporter for life!
Save our Constitutional Republic
Protect elections STOP THE STEAL
Masks do not stop viruses.",2018-05-27T19:44:56,,Twitter Web App,
1362857803438714880,banke718,RT @IngrahamAngle: “Imagine if all of Texas was on wind and solar. We would still be without power.”  -- Texas Lt. Governor @DanPatrick on…,,2021-02-19T20:13:15,8432,8615,108861,,🇺🇸IFBP #BoycottChina #BeKind #SaveUSA🇺🇸#LoveMyGod✝️ #RespectAll #LoveMyCountry 🇺🇸banke718 on PARLER 🚫DM’s,2009-02-25T15:10:38,America ,Twitter for iPhone,
1363341215689830402,BrendaFB,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T04:14:10,8386,8387,147252,,"Boston born; blue raft trapped in midwest red sea . Born fighting,  still fighting. #Resist #FBR #IamaSurvivor #BlackLivesMatter  #WearADamMask#StrongerTogether",2009-06-21T20:56:29,,Twitter for Android,"DrEricDing,AOC"
1362869202609184771,lawhawk,RT @JPMajor: Don't fall for viral pictures of Texas wind turbine de-icing via helicopter. They're from a test in 2016. Newer turbines have…,,2021-02-19T20:58:33,8290,2251,34699,,"Passionately opposed to anti-vax, anti-science, anti-rational GOP. Mercilessly mock & block deplorables. Justice. Only Justice Shalt Thou Pursue",2008-12-31T16:44:45,,Twitter Web App,
1363335873404825601,gore_won,"RT @windergal:@gore_won @seacapri19 I hope everyone has noticed that whenever Texas has trouble, Beto is there with a helping hand!",,2021-02-21T03:52:56,8123,8237,36657,,"#Biden2020 #NOMAGA #DITCHMOSCOWMITCH 💙 #AmyMcGrath 🌊🌊 Just here for fun. Love the Eagles, listening for years. 🇺🇸",2020-07-10T17:21:43,,Twitter for iPhone,"windergal,gore_won,seacapri19"
1363313517856624641,robert_veres,"RT @67jewelCDH:Just in from Iowa where wind farms suppy 40% of their power:

""It's 17 below zero and the windmills are still turning!""

Get it, Texas politicians?",,2021-02-21T02:24:06,8122,8409,109098,,Progressive. ...Don't tweet much myself but RT & FOLLOW smart people...Gluten-free and Organic for 8 years..... tweets/RT's are my own opinion.,2012-03-14T00:26:32,. San Diego,Twitter for iPad,67jewelCDH
1363322234132078592,ArneAlvarado,"RT @johnvsthegiant:@BuckSexton I’d be happy if “know it all” @BillGates fixed the one drive on windows 10 and rid us all of viruses and spam before he offers opinions or advice to us down here in Texas. 

We don’t need a daily software patch or 2 stage shot from him or Fauci.",,2021-02-21T02:58:44,8084,8599,10783,,"🇺🇸Rancher that proudly supports Trump. Standing up for rural America. Proudly honoring God, the constitution and old glory.Think from outside of the box🇺🇸#MAGA",2016-10-08T17:30:06,Knee deep in some cow pasture,Twitter Web App,"johnvsthegiant,BuckSexton,BillGates"
1362867855625101312,anon_sopv2,"Why is the power out in much of Texas? Frozen instruments at power plants, not wind farms, are the main factor… https://t.co/v79VWzBQ6H",,2021-02-19T20:53:12,7917,7979,170229,https://twitter.com/i/web/status/1362867855625101312,"Born again political animal. #Persister #Resist #GoJoe #Resister 
We need to take care of our beautiful planet🐕🐝🐋🐘🌎

 👉No DMs unless we know each other.👈",2016-02-15T03:31:10,NorCal formerly New England,Twitter Web App,
1363320456703397890,YepDemocracy,"RT @leahstokes:In 2005, Texas passed another big wind energy law, which included $7 billion for transmission. 

It was sponsored by Republican state Senator Troy Fraser and signed by Republican Gov. Rick Perry.
https://t.co/c9vnjyvn4i",,2021-02-21T02:51:40,7890,8674,273458,,"I think each person deserves peace, justice, shelter, food, care, & art. And clothes. And campaign finance reform. #Resistance Long Live Democracy!",2017-11-04T03:32:19,"California, USA",Twitter Web App,leahstokes
1363322300309803010,vilpen62,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:59:00,7867,8404,194692,,From Guatemala #Resistant,2014-05-30T17:01:26,"Huntington Park, CA",Twitter for Android,"DrEricDing,AOC"
1362866697665978375,July041776,RT @ThePeoplesCube: BREAKING: Biden administration sends emergency wind turbines to help fight #TexasBlackout,TexasBlackout,2021-02-19T20:48:36,7836,2481,8148,,,2016-03-23T01:21:16,America,Twitter for iPhone,
1363335467895201792,teebizy,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:51:19,7609,5793,46,,|| We Are Diamonds Taking Shape || #FinTech || #Entrepreneur #Stocks || #Investing || #LFC || My Tweets Are NOT Valid  ||,2011-01-13T11:23:08,"ÜT: 6.49105,3.34183",Twitter for iPhone,"DrEricDing,AOC"
1363310979841359877,cfbronco,"RT @67jewelCDH:Just in from Iowa where wind farms suppy 40% of their power:

""It's 17 below zero and the windmills are still turning!""

Get it, Texas politicians?",,2021-02-21T02:14:01,7526,7664,224048,,The truth doesn’t require you to believe it for it to be true. #BlackLivesMatter No one safe until we’re all safe 😷💉,2009-05-03T03:21:53,"Texas, USA",Twitter for iPhone,67jewelCDH
1362864418921598982,tahDeetz,RT @ThePeoplesCube: BREAKING: Biden administration sends emergency wind turbines to help fight #TexasBlackout,TexasBlackout,2021-02-19T20:39:32,7431,8045,17837,,"Deetzery but mostly Deetzful Deetz. At Parler, same name.",2009-04-01T02:36:49,"Atlanta, Ga",Twitter Web App,
1363335648627761155,RayCavemanH3,"@TheJenPDX Tell that to Texas lady that when it exploded blew a hole in window sucking her out. 
I said if it blew up, being engine &amp; fuel in wing. We will have to agree to disagree. Unless you are in an argument mode, then bring it on😂🤣
Already been called an azz by a follower today😛",,2021-02-21T03:52:02,7427,7438,11772,https://twitter.com/i/web/status/1363335648627761155,"Retired 28yrs Army/VA/DOD ❤️my #LGBTQ kids, #Army Orthotist/Prosthetist/Medic/X-Ray #DogsRock #BLM #Mason #CancerSurvivor #Biker",2019-01-13T14:01:46,"New Mexico, USA",Twitter for iPad,TheJenPDX
1362880800409141249,MacFearghus,RT @doctorow: There are windmills in northern Canada. In Norway. At the ANTARCTIC RESEARCH STATIONS. If Texas's windmills shut down during…,,2021-02-19T21:44:38,7398,7618,81003,,"Love animals- hate trump-resistance.   🌊🌊🌊🌊🌊🌊#BeKindToElephants🌊 🌊#resist
🍀🐑🐈🌈🐾🐩
BIDEN HARRIS 2020
#GoodTrouble",2018-11-13T16:11:51,,Twitter Web App,
1363339056751411201,DeityFree,"RT @kurteichenwald:@DanCrenshawTX Every wind turbine/plant on national grid is required to be winterized. That way nuke reactors get water, turbines &amp; pipelines don’t freeze. Except for here, on Texas grid, because of “yeeee-haw! Deregulate without thinking!” GOP was warned this could happen &amp; you laughed it off.",,2021-02-21T04:05:35,7364,3387,363413,,"Ex-Christian | Liberal | Good Without Any Gods | Not ""Dee"" From YouTube",2015-05-08T15:06:42,,Twitter for iPhone,"kurteichenwald,DanCrenshawTX"
1363311101891342336,Artis_Elemental,"RT @67jewelCDH:Just in from Iowa where wind farms suppy 40% of their power:

""It's 17 below zero and the windmills are still turning!""

Get it, Texas politicians?",,2021-02-21T02:14:30,7348,8057,86310,,"Artist/Photog/Designer/Animal Advocate 🌊💙Country B4 Party,  #Trumpism=☠️ rampant as Covid19 and just as deadly!",2009-06-14T14:04:28,USA,TweetDeck,67jewelCDH
1363311802751328256,citizen_troll,RT @leadpastor:These wind turbines take 18 years to pay for themselves. They start failing after 10 years. Green Energy = Frostbite. #GreenNewDeal #GreenEnergy #TexasBlackout #liberallogic https://t.co/G6oxvlyJlM,,2021-02-21T02:17:17,7328,6945,6526,,American Patriot - Drinker of My Own Kool-Aid,2020-06-06T03:06:29,"Lurking, USA 🇺🇸",Twitter Web App,leadpastor
1363326369225183233,kittykatlady505,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:15:10,7314,8045,116183,,"mom of 5🐱🐱🐱🐈🐈, retired RN,1619-2019, #Resist, #BLM,  , NO DMS....NO DMS...NO DMS",2017-05-12T03:20:12,"New York, USA",Twitter for Android,"DrEricDing,AOC"
1363340940472180746,Scott67792955,"RT @67jewelCDH:Just in from Iowa where wind farms suppy 40% of their power:

""It's 17 below zero and the windmills are still turning!""

Get it, Texas politicians?",,2021-02-21T04:13:04,7258,7453,1857,,"try to see what’s going down☮️ Picture a bright blue ball just spinning, spinning free🌎",2019-06-28T01:06:11,"Des Moines, IA",Twitter for iPhone,67jewelCDH
1363315979376340994,TJohn321mine,"RT @JoyAnnReid:This will wind up creating debt, power getting shut off and even more suffering, disproportionately for Texans who are poor, Black and Latino. Something @ewarren has talked often about, as have @BetoORourke, @aoc and other Democrats. We'll be paying close attention, Texas.",,2021-02-21T02:33:53,7249,7948,339284,,"Mother, grandmother, lover of animals and defender of nature. Free of religious baloney, believer of science and fighter for truth. #PresidentBiden #VPHarris ❤",2018-08-02T00:48:06,"Oklahoma, USA",Twitter for Android,JoyAnnReid
1363337092500099073,turttle63,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:57:47,7217,7433,152785,,"A Christian, mother of 6, Nana of 6, fishing, GO Steelers, Lakers, Dodgers 🚫 DM's won't respond #PRU #Resist #DumpTrump #Blue🌊",2015-04-10T16:36:24,"Tucson, AZ",Twitter for iPhone,"DrEricDing,AOC"
1362866375564419072,JudyWoods8,RT @Gdad1: 'This is a disaster': Texas faces dwindling food supplies amid Arctic conditions https://t.co/BQvraosyJc,,2021-02-19T20:47:19,7216,7819,159094,https://www.theguardian.com/us-news/2021/feb/18/texas-food-banks-crisis-storm-freezing-supplies,,2012-08-30T21:09:27,,Twitter for iPad,
1363330895747440645,LilySuJa,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:33:09,7202,7208,100188,,"Fighter for Democracy! 🌊#VoteBlue🌊 #CountryBeforeParty🇺🇸 🦅 #noNRA #BLM; Lover of museums 🏛, art🎨 philosophy📚+ atheist+political junky+feminist",2014-03-03T14:48:52,,Twitter for Android,"DrEricDing,AOC"
1362861052388663296,aVoice4MA6,"@ThiaBallerina @shift_in2_turbo He didn't even fly over Texas and peer out on the window of AirForce1 from 30,000 ft",,2021-02-19T20:26:10,7199,6023,39784,,"Inventor, Humanitarian, Scientist, Environmentalist, Papa', keeper of bees, and Former Congressional Candidate, 
People & Planet B4 Politics",2019-07-01T18:07:46,"Rockport, MA",Twitter for Android,
1363315391787724802,cptnwillie,"RT @67jewelCDH:Just in from Iowa where wind farms suppy 40% of their power:

""It's 17 below zero and the windmills are still turning!""

Get it, Texas politicians?",,2021-02-21T02:31:33,7086,7421,40320,,"Husband,Proud Father of 2 Iraq War Veterans,Grandfather, ARMY Vet (Infantry 11B-11A),Retired Teamster, Retweets don’t indicate support! 🆘 🌊🌊 Resister! 🇺🇸",2018-06-23T21:59:18,The Great PNW (Washington),Twitter for iPhone,67jewelCDH
1363341263546671104,Mabbycrankyp,"RT @67jewelCDH:Just in from Iowa where wind farms suppy 40% of their power:

""It's 17 below zero and the windmills are still turning!""

Get it, Texas politicians?",,2021-02-21T04:14:21,7076,7163,173446,,"RN. #RESIST. Concerned 🌏 citizen. Im🍑 the 🍊💩 again. 
FREE REALITY WINNER!  💙❤🧡💚💛💜💖 No DMs.",2019-08-05T21:20:00,"Victoria, Australia",Twitter for Android,67jewelCDH
1363313193632681985,speculawyer,"@AllenWest @AOC Just look at all the states North of Texas where it was colder and they have MORE wind power in their grid mix. They did fine.
Texas' ERCOT screwed the pooch. https://t.co/GiP6XX9Cmn",,2021-02-21T02:22:49,7051,5180,778544,https://twitter.com/i/web/status/1363313193632681985,"Patent lawyer, geek, anchor baby, atheist, dog lover, Solar PV (6.1KW Enphase powered) & EV fan (3rd EV is a Tesla P3D-). Electrify everything: heat pumps & EVs",2011-08-13T01:56:45,"Silicon Valley, California",Twitter for Android,"AllenWest,AOC"
1362876258883878915,moraro456,"RT @catturd2: The worthless windmills froze in Texas ... quick talk about Ted Cruz for a week. 

LOOK SQUIRREL !!!",,2021-02-19T21:26:35,7044,7043,30135,,Retired Contractor. God bless America. http://gab.ai/MORARO456 Parler/moraro456 CloutHub/MORARO456 #FollowRIGHTback  #TheRealResistance,2010-11-26T07:11:00,"Sturgis, KY",Twitter for iPhone,
1363344578712113153,rosethornne,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T04:27:31,6865,7548,450750,,"🌊🌊🩸🦷 #NeverAgain💔 ☮️#NoViolence #BLM 
STOP KILLING PEOPLE DAMMIT   

Karma stalks the perimeter of #ComplicitCorruptGOP like a starving hyena",2010-11-23T08:15:16,"Florida, USA",Twitter for Android,"DrEricDing,AOC"
1362871356593856513,DillonGeroux,"RT @daveweigel: The first Texas wind farm was built when @aoc was six years old. Come on, what are we doing here.",,2021-02-19T21:07:06,6843,4103,380559,,Hey I’m here for you 😇❤ BLM ACAB https://mobile.twitter.com/search?q=from%3adillongeroux%28exclude%3areplies%29,2010-03-23T22:40:27,"Olympia, WA",Twitter for iPhone,
1363313473187426305,SevenStarHand,"RT @JoyAnnReid:This will wind up creating debt, power getting shut off and even more suffering, disproportionately for Texans who are poor, Black and Latino. Something @ewarren has talked often about, as have @BetoORourke, @aoc and other Democrats. We'll be paying close attention, Texas.",,2021-02-21T02:23:55,6839,7509,101646,,"Buddy Page | https://t.co/0stD2bD21K | https://t.co/qEWWgoyhGE | https://t.co/ipv8IwQUHV | https://t.co/PAWM1TGaR0 | https://t.co/XFlNRb4D8S | #Resist | #UBI | Profundity knocks, open the door..!!",2008-12-13T16:35:44,"Eugene, Oregon, USA",Twitter Web App,JoyAnnReid
1363332033829691393,lisapease,"@AlexEpstein No. This is wrong. Texas has faulty windmills. They function in North Dakota and Antartica, for chrissakes. This is about greed and creating artificial narratives LIKE THIS.",,2021-02-21T03:37:41,6832,6050,82735,https://twitter.com/i/web/status/1363332033829691393,"Author of ""A Lie Too Big to Fail: The Real History of the Assassination of Robert F. Kennedy."" I write screenplays and love basketball and musicals. #FactsHere",2008-08-27T17:30:40,"Los Angeles, CA",Twitter Web App,AlexEpstein
1363312989915533313,ChiNewsBench,What percentage of Texas energy is renewable? Breaking down the state's power sources from gas to wind. https://t.co/LRj6LhL8o7 via @statesman,,2021-02-21T02:22:00,6780,3075,70690,https://twitter.com/i/web/status/1363312989915533313,"Anti-Left; Former ACU Asst Media Director (D.C.) | Healed Journalist; Ex-Radio Guy | WI native, CA survivor, IL refugee, TX resident",2009-02-04T00:22:22,"Houston, Texas",Twitter Web App,
1363312218511712262,BrianM13912759,"@WatchChad @rustyjonesart But seriously, Texas ACTUALLY IS a disaster area and the all Republican State Government tried to blame windmills for their incompetence.🤣 How pathetic.

Fucking cowards; so much for the party of ""personal responsibility"" what a fucking joke!🤡",,2021-02-21T02:18:56,6728,6966,71310,https://twitter.com/i/web/status/1363312218511712262,"💙🌊🇺🇸
Future author of: 
Today's GOP: The Citizens Guide of Cowardice, Complicity, Lying Crazies and Traitors 
#resist #resistance #FBR #GOPTraitors",2019-07-28T22:14:28,,Twitter for Android,"WatchChad,rustyjonesart"
1363316161023250435,Grtseeker,RT @rgoodlaw:The lawyers for the wind turbine companies should mebbe call up the lawyers for Dominion Voting Machines to discuss how to handle this organized lying on the part of Fox.,,2021-02-21T02:34:36,6697,6683,26882,,"M.ED, political news junkie, music lover, liberal thinker, defender of public ed, believer that free speech is as necessary as air & a lie is a lie!",2009-10-21T00:58:59,,Twitter for iPad,rgoodlaw
1362860844858630146,DavidAlanMack,RT @doctorow: There are windmills in northern Canada. In Norway. At the ANTARCTIC RESEARCH STATIONS. If Texas's windmills shut down during…,,2021-02-19T20:25:20,6690,650,51170,,"NY Times bestselling author of 36+ novels of SF, fantasy, and adventure. Consultant, Star Trek: Lower Decks & Star Trek: Prodigy. He/him",2009-04-15T22:03:36,New York City,Twitter Web App,
1363340965193289730,PapaESoCo,"Fossil fuel apologists crafted lie now heard on Fox, blaming wind power for Texas blackouts https://t.co/ZKkqymlHXX by @RobertMackey",,2021-02-21T04:13:10,6607,6192,49548,https://interc.pt/3doV2ua,Nothing to see here: Old Guy that express's his opinion on Politics and Scoundrels; they go together so well! #BlackLivesMatter #SFGIANTS #BidenHarris2020,2013-11-04T01:56:58,"Sonoma County, Ca.",Twitter Web App,RobertMackey
